City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
35,Port Elizabeth,-33.918,25.5701,66.09,94,75,12.66,ZA,2022-01-29 00:38:12
36,Taltal,-25.4,-70.4833,66.47,79,8,4.63,CL,2022-01-29 00:38:12
37,Tasiilaq,65.6145,-37.6368,15.96,72,25,6.42,GL,2022-01-29 00:38:12
38,El Copey,10.1503,-73.9614,79.81,63,6,4.34,CO,2022-01-29 00:38:13
39,Ushuaia,-54.8,-68.3,56.86,67,75,6.91,AR,2022-01-29 00:36:32
40,Punta Arenas,-53.15,-70.9167,68.11,22,0,8.05,CL,2022-01-29 00:38:13
41,Khatanga,71.9667,102.5,-3.48,88,100,5.53,RU,2022-01-29 00:38:14
42,Pavilosta,56.8879,21.1859,33.75,62,100,10.27,LV,2022-01-29 00:38:14
43,Lewistown,40.5992,-77.5714,30.58,100,100,6.02,US,2022-01-29 00:38:14
44,Ewa Beach,21.3156,-158.0072,82.35,58,0,17.0,US,2022-01-29 00:36:27
45,Sinnamary,5.3833,-52.95,75.06,88,9,7.92,GF,2022-01-29 00:35:09
46,Mar Del Plata,-38.0023,-57.5575,69.87,75,0,23.0,AR,2022-01-29 00:37:30
47,Tiksi,71.6872,128.8694,-9.18,99,28,7.7,RU,2022-01-29 00:39:15
48,Lakes Entrance,-37.8811,147.981,68.58,95,100,6.96,AU,2022-01-29 00:39:15
49,Hamilton,39.1834,-84.5333,19.99,87,100,1.99,US,2022-01-29 00:37:07
50,Lebu,-37.6167,-73.65,59.29,91,0,4.72,CL,2022-01-29 00:37:36
51,Nizhnevartovsk,60.9344,76.5531,-3.98,84,0,4.47,RU,2022-01-29 00:39:16
52,Nikolskoye,59.7035,30.7861,26.49,95,100,7.31,RU,2022-01-29 00:39:16
53,Bethel,41.3712,-73.414,30.56,87,75,4.61,US,2022-01-29 00:39:17
54,Murdochville,48.9583,-65.5006,2.28,98,66,3.15,CA,2022-01-29 00:39:17
55,Lethem,3.3803,-59.7968,83.12,52,49,11.21,GY,2022-01-29 00:39:17
56,Georgetown,5.4112,100.3354,80.89,92,20,3.0,MY,2022-01-29 00:39:18
57,Puerto Ayora,-0.7393,-90.3518,73.36,86,35,7.43,EC,2022-01-29 00:39:18
58,Rawson,-43.3002,-65.1023,68.23,77,32,14.29,AR,2022-01-29 00:38:38
59,Hithadhoo,-0.6,73.0833,80.37,66,45,8.03,MV,2022-01-29 00:39:19
60,New Norfolk,-42.7826,147.0587,67.91,54,100,1.99,AU,2022-01-29 00:39:19
61,Ribeira Grande,38.5167,-28.7,58.75,62,82,9.17,PT,2022-01-29 00:39:19
62,Kodiak,57.79,-152.4072,26.11,74,100,14.97,US,2022-01-29 00:37:41
63,Morros,-9.4467,-46.3003,71.4,88,100,5.73,BR,2022-01-29 00:39:20
64,Esperance,-33.8667,121.9,71.44,50,0,10.0,AU,2022-01-29 00:39:20
65,Beloha,-25.1667,45.05,68.86,89,2,5.88,MG,2022-01-29 00:35:59
66,Karpogory,64.0019,44.4451,13.98,95,95,5.93,RU,2022-01-29 00:39:21
67,Chuy,-33.6971,-53.4616,64.47,75,1,6.53,UY,2022-01-29 00:37:30
68,Maceio,-9.6658,-35.7353,81.84,83,40,5.75,BR,2022-01-29 00:35:07
69,Saskylakh,71.9167,114.0833,-1.73,92,100,5.28,RU,2022-01-29 00:39:21
70,Royan,45.6285,-1.0281,42.78,91,61,8.1,FR,2022-01-29 00:39:22
71,Mayo,38.8876,-76.5119,34.38,93,100,5.01,US,2022-01-29 00:39:22
72,Kaitangata,-46.2817,169.8464,63.93,73,100,4.38,NZ,2022-01-29 00:39:22
73,Port Alfred,-33.5906,26.891,65.84,81,67,7.49,ZA,2022-01-29 00:39:23
74,Necochea,-38.5473,-58.7368,68.04,67,0,11.21,AR,2022-01-29 00:39:23
75,Hambantota,6.1241,81.1185,71.94,100,0,2.3,LK,2022-01-29 00:39:24
76,Kamiiso,41.8167,140.65,25.18,93,75,12.66,JP,2022-01-29 00:39:25
77,Namtsy,62.7161,129.6658,-27.29,100,100,3.18,RU,2022-01-29 00:39:26
78,Severo-Kurilsk,50.6789,156.125,23.49,76,100,28.05,RU,2022-01-29 00:39:26
79,Takoradi,4.8845,-1.7554,78.96,83,23,4.99,GH,2022-01-29 00:39:26
80,Ancud,-41.8697,-73.8203,69.33,80,0,6.98,CL,2022-01-29 00:39:27
81,Nizhniy Odes,63.6445,54.856,3.15,96,100,7.72,RU,2022-01-29 00:39:27
82,Zhuhai,22.2769,113.5678,65.05,82,40,10.36,CN,2022-01-29 00:39:28
83,Nalut,30.3333,10.85,42.48,36,4,5.91,LY,2022-01-29 00:39:28
84,Clyde River,70.4692,-68.5914,-9.17,77,100,37.98,CA,2022-01-29 00:39:28
85,Fare,-16.7,-151.0167,81.77,73,0,15.9,PF,2022-01-29 00:39:29
86,Bengkulu,-3.8004,102.2655,77.16,84,100,3.06,ID,2022-01-29 00:39:29
87,Masallatah,32.6167,14.0,47.66,57,0,10.56,LY,2022-01-29 00:39:29
88,Alofi,-19.0595,-169.9187,85.89,70,15,11.5,NU,2022-01-29 00:39:30
89,Paamiut,61.994,-49.6678,23.16,91,100,23.73,GL,2022-01-29 00:39:30
90,Biak,-0.9131,122.8766,79.39,76,100,1.9,ID,2022-01-29 00:39:31
91,Coquimbo,-29.9533,-71.3436,63.86,83,19,7.2,CL,2022-01-29 00:39:31
92,Rorvik,64.8621,11.2373,37.04,86,100,36.62,NO,2022-01-29 00:39:31
93,Beringovskiy,63.05,179.3167,-0.67,99,95,2.51,RU,2022-01-29 00:40:32
94,Saurimo,-9.6608,20.3916,63.03,95,100,4.0,AO,2022-01-29 00:40:32
95,Arman,59.7,150.1667,10.74,77,100,14.63,RU,2022-01-29 00:40:32
96,Yellowknife,62.456,-114.3525,-3.48,77,40,9.22,CA,2022-01-29 00:40:33
97,Hermanus,-34.4187,19.2345,59.81,77,11,12.06,ZA,2022-01-29 00:37:35
98,Barrow,71.2906,-156.7887,-5.78,71,100,16.11,US,2022-01-29 00:40:33
99,Mahebourg,-20.4081,57.7,77.29,88,40,0.0,MU,2022-01-29 00:40:34
100,North Bend,43.4065,-124.2243,57.11,73,0,4.61,US,2022-01-29 00:40:34
101,Upernavik,72.7868,-56.1549,5.31,72,100,4.25,GL,2022-01-29 00:40:34
102,Ilulissat,69.2167,-51.1,19.42,53,100,23.02,GL,2022-01-29 00:40:35
103,Anaco,9.4389,-64.4728,75.74,69,89,3.22,VE,2022-01-29 00:40:35
104,Gamba,-2.65,10.0,75.79,88,100,3.67,GA,2022-01-29 00:40:36
105,Hilo,19.7297,-155.09,78.24,79,4,7.0,US,2022-01-29 00:40:36
106,Tabou,4.423,-7.3528,79.52,82,82,6.08,CI,2022-01-29 00:40:36
107,Cap-Aux-Meules,47.3821,-61.8597,26.65,93,100,9.22,CA,2022-01-29 00:40:37
108,Petauke,-14.2426,31.3253,66.04,99,100,2.89,ZM,2022-01-29 00:40:37
109,Puerto Del Rosario,28.5004,-13.8627,64.15,55,0,10.36,ES,2022-01-29 00:40:37
110,Tuktoyaktuk,69.4541,-133.0374,-18.4,76,40,17.27,CA,2022-01-29 00:40:38
111,Antofagasta,-23.65,-70.4,65.48,80,59,4.81,CL,2022-01-29 00:40:38
112,Ratnagiri,16.9833,73.3,70.65,44,7,10.04,IN,2022-01-29 00:40:38
113,Henties Bay,-22.116,14.2845,62.85,82,95,7.92,NA,2022-01-29 00:40:39
114,Portland,45.5234,-122.6762,49.6,57,40,3.0,US,2022-01-29 00:37:26
115,Seymchan,62.8833,152.4333,-5.33,90,100,8.61,RU,2022-01-29 00:40:39
116,Saint George,37.1041,-113.5841,55.99,14,0,3.44,US,2022-01-29 00:40:40
117,Geraldton,-28.7667,114.6,93.61,33,0,14.97,AU,2022-01-29 00:40:40
118,Brest,52.1,23.7,29.57,76,96,18.88,BY,2022-01-29 00:40:40
119,Madera,37.1666,-119.8343,64.2,54,100,3.18,US,2022-01-29 00:40:41
120,Saldanha,-33.0117,17.9442,60.85,81,0,14.85,ZA,2022-01-29 00:40:41
121,Dauphin,51.1494,-100.0502,10.54,85,100,9.22,CA,2022-01-29 00:39:49
122,Lompoc,34.6391,-120.4579,71.74,28,0,10.36,US,2022-01-29 00:40:42
123,Rio Grande,-32.035,-52.0986,68.95,65,12,11.97,BR,2022-01-29 00:40:39
124,Xaltocan,19.4167,-98.2,55.92,76,37,15.73,MX,2022-01-29 00:40:42
125,Zyryanka,65.75,150.85,-10.21,97,100,9.28,RU,2022-01-29 00:40:43
126,Eston,51.1501,-108.7514,33.69,79,100,10.29,CA,2022-01-29 00:40:43
127,Kallithea,37.95,23.7,48.45,81,0,1.01,GR,2022-01-29 00:40:43
128,North Platte,41.1239,-100.7654,41.99,32,0,1.01,US,2022-01-29 00:40:44
129,Najran,17.4924,44.1277,52.45,30,66,3.13,SA,2022-01-29 00:40:44
130,Jamestown,42.097,-79.2353,15.08,85,100,9.22,US,2022-01-29 00:36:27
131,Pangnirtung,66.1451,-65.7125,-9.81,100,100,1.9,CA,2022-01-29 00:40:44
132,Pevek,69.7008,170.3133,-10.59,100,100,1.79,RU,2022-01-29 00:40:45
133,Lavrentiya,65.5833,-171.0,-6.18,95,6,2.1,RU,2022-01-29 00:40:05
134,Kungurtug,50.5994,97.5228,-25.02,99,46,1.39,RU,2022-01-29 00:37:53
135,Micheweni,-4.9667,39.8333,78.71,80,98,7.2,TZ,2022-01-29 00:40:45
136,Cidreira,-30.1811,-50.2056,70.21,72,14,13.27,BR,2022-01-29 00:40:46
137,Rudbar,30.15,62.6,51.31,43,3,7.36,AF,2022-01-29 00:40:46
138,Aketi,2.7388,23.7833,70.27,43,47,3.65,CD,2022-01-29 00:40:46
139,Isangel,-19.55,169.2667,78.1,93,100,13.15,VU,2022-01-29 00:40:47
140,Port Hardy,50.6996,-127.4199,46.76,76,75,4.61,CA,2022-01-29 00:41:47
141,Yarada,17.65,83.2667,66.52,88,20,4.61,IN,2022-01-29 00:41:48
142,Chalon-Sur-Saone,46.7833,4.85,33.91,91,16,3.06,FR,2022-01-29 00:41:48
143,Lata,40.1629,-8.3327,48.06,59,0,5.41,PT,2022-01-29 00:41:48
144,Alugan,12.2188,125.4808,80.33,83,100,5.35,PH,2022-01-29 00:41:49
145,Tulum,20.2167,-87.4667,75.97,93,4,6.82,MX,2022-01-29 00:41:49
146,Cardston,49.2,-113.3019,47.88,19,100,6.91,CA,2022-01-29 00:41:49
147,Serebryanyy Bor,56.8,124.8,-3.6,91,100,14.25,RU,2022-01-29 00:41:50
148,Ahipara,-35.1667,173.1667,75.58,49,100,9.46,NZ,2022-01-29 00:41:50
149,Bambous Virieux,-20.3428,57.7575,77.25,88,40,0.0,MU,2022-01-29 00:41:50
150,Inongo,-1.95,18.2667,75.74,68,100,1.16,CD,2022-01-29 00:41:51
151,Mareeba,-17.0,145.4333,79.52,96,100,0.72,AU,2022-01-29 00:41:51
152,Celestun,20.8667,-90.4,73.4,76,17,17.98,MX,2022-01-29 00:41:51
153,Fort Dodge,42.4975,-94.168,12.45,67,0,5.75,US,2022-01-29 00:41:52
154,Norman Wells,65.282,-126.8329,-7.56,77,100,6.91,CA,2022-01-29 00:41:52
155,Kaeo,-35.1,173.7833,73.33,64,100,14.07,NZ,2022-01-29 00:41:52
156,Gondanglegi,-7.7479,112.0132,79.95,81,100,3.6,ID,2022-01-29 00:41:53
157,Veraval,20.9,70.3667,65.14,34,5,9.86,IN,2022-01-29 00:41:53
158,Ust-Kuyga,70.0167,135.6,-25.8,100,90,1.74,RU,2022-01-29 00:41:54
159,Teguise,29.0605,-13.564,61.02,68,40,16.11,ES,2022-01-29 00:41:54
160,Salalah,17.0151,54.0924,75.29,38,0,14.97,OM,2022-01-29 00:41:54
161,Can Tho,10.0333,105.7833,73.38,100,20,2.3,VN,2022-01-29 00:37:05
162,Margate,51.3813,1.3862,48.96,85,64,5.01,GB,2022-01-29 00:41:55
163,Cherskiy,68.75,161.3,-9.94,95,100,4.45,RU,2022-01-29 00:41:55
164,Hay River,60.8156,-115.7999,1.38,78,75,9.22,CA,2022-01-29 00:39:58
165,Namibe,-15.1961,12.1522,71.65,82,100,6.17,AO,2022-01-29 00:41:56
166,Ponta Do Sol,32.6667,-17.1,62.71,62,46,5.46,PT,2022-01-29 00:41:56
167,Chalmette,29.9427,-89.9634,51.8,44,0,5.99,US,2022-01-29 00:41:56
168,Oranjemund,-28.55,16.4333,63.25,87,2,15.03,NA,2022-01-29 00:41:57
169,Richards Bay,-28.783,32.0377,74.08,81,90,13.62,ZA,2022-01-29 00:41:57
170,Pitimbu,-7.4706,-34.8086,72.19,73,100,11.74,BR,2022-01-29 00:41:57
171,Naze,28.3667,129.4833,54.52,80,100,10.38,JP,2022-01-29 00:41:58
172,Kieta,-6.2167,155.6333,86.56,66,27,6.67,PG,2022-01-29 00:41:58
173,Itupiranga,-5.1347,-49.3267,71.98,97,100,3.22,BR,2022-01-29 00:41:59
174,Arraial Do Cabo,-22.9661,-42.0278,75.16,94,20,3.44,BR,2022-01-29 00:41:59
175,Antsohihy,-14.8796,47.9875,73.08,89,9,3.18,MG,2022-01-29 00:41:59
176,Katsuura,35.1333,140.3,45.19,74,100,9.26,JP,2022-01-29 00:42:00
177,Huilong,31.8111,121.655,41.04,62,100,11.7,CN,2022-01-29 00:42:00
178,Novikovo,51.1537,37.8879,28.74,96,99,7.94,RU,2022-01-29 00:42:00
179,Kismayo,-0.3582,42.5454,77.38,79,88,14.12,SO,2022-01-29 00:42:01
180,Kavaratti,10.5669,72.642,80.65,71,8,9.6,IN,2022-01-29 00:42:01
181,Port Lincoln,-34.7333,135.8667,68.77,72,100,15.64,AU,2022-01-29 00:42:01
182,San Juan De Los Morros,9.9115,-67.3538,72.86,74,58,4.72,VE,2022-01-29 00:42:02
183,Benguela,-12.5763,13.4055,77.11,83,99,3.58,AO,2022-01-29 00:42:02
184,Kenai,60.5544,-151.2583,26.69,86,100,18.41,US,2022-01-29 00:42:02
185,Dikson,73.5069,80.5464,3.52,94,100,17.81,RU,2022-01-29 00:42:03
186,Yinchuan,38.4681,106.2731,22.86,50,2,1.28,CN,2022-01-29 00:43:03
187,Atherton,53.5237,-2.4935,52.9,83,100,11.01,GB,2022-01-29 00:43:04
188,Gijon,43.5357,-5.6615,45.86,93,42,5.59,ES,2022-01-29 00:43:04
189,Sitka,57.0531,-135.33,42.69,81,100,11.5,US,2022-01-29 00:43:04
190,Oshawa,43.9001,-78.8496,8.74,59,0,8.05,CA,2022-01-29 00:42:32
191,Bay Roberts,47.5999,-53.2648,28.33,81,28,3.0,CA,2022-01-29 00:43:05
192,Moose Factory,51.2585,-80.6094,-2.22,65,100,3.44,CA,2022-01-29 00:43:05
193,Souillac,-20.5167,57.5167,77.38,88,40,0.0,MU,2022-01-29 00:43:05
194,Bredasdorp,-34.5322,20.0403,59.29,82,89,4.61,ZA,2022-01-29 00:43:06
195,Saint-Augustin,51.226,-58.6502,18.23,90,100,6.46,CA,2022-01-29 00:43:06
196,Havoysund,70.9963,24.6622,18.48,78,97,8.84,NO,2022-01-29 00:43:06
197,Okhotsk,59.3833,143.3,11.43,78,100,16.67,RU,2022-01-29 00:43:07
198,Faanui,-16.4833,-151.75,81.41,73,7,15.88,PF,2022-01-29 00:43:07
199,Longyearbyen,78.2186,15.6401,4.84,78,0,16.11,SJ,2022-01-29 00:41:29
200,Shebalino,51.2917,85.6772,0.97,81,24,5.93,RU,2022-01-29 00:43:08
201,Bow Island,49.8668,-111.3684,50.02,28,65,0.0,CA,2022-01-29 00:42:17
202,Bathsheba,13.2167,-59.5167,76.05,84,20,9.22,BB,2022-01-29 00:43:08
203,Banda Aceh,5.5577,95.3222,79.72,82,17,5.61,ID,2022-01-29 00:43:08
204,Lookan,5.037,120.1027,82.58,72,37,5.59,PH,2022-01-29 00:43:09
205,Sudbury,46.49,-80.99,0.46,76,10,2.08,CA,2022-01-29 00:41:53
206,Sorong,-0.8833,131.25,82.67,79,100,10.67,ID,2022-01-29 00:43:09
207,Kudahuvadhoo,2.6708,72.8944,79.95,64,21,9.82,MV,2022-01-29 00:43:10
208,Filadelfia,39.9523,-75.1638,32.56,90,100,4.0,US,2022-01-29 00:38:14
209,Oromocto,45.8351,-66.4792,21.94,85,100,0.0,CA,2022-01-29 00:43:10
210,Narasannapeta,18.4167,84.05,61.75,54,17,6.55,IN,2022-01-29 00:43:10
211,Charlestown,-32.95,151.6667,89.02,63,0,1.99,AU,2022-01-29 00:40:56
212,San Felipe,10.3399,-68.7425,69.31,98,88,4.56,VE,2022-01-29 00:43:11
213,Castro,-24.7911,-50.0119,59.18,98,100,9.95,BR,2022-01-29 00:43:11
214,Ahmadnagar,19.0833,74.7333,57.88,40,38,5.06,IN,2022-01-29 00:43:12
215,Daru,-9.0763,143.2092,83.59,73,85,8.95,PG,2022-01-29 00:43:12
216,Charleston,32.7766,-79.9309,45.01,50,100,3.0,US,2022-01-29 00:38:20
217,Karaj,35.8355,51.0103,34.32,69,0,18.41,IR,2022-01-29 00:43:13
218,Port Hawkesbury,45.6169,-61.3485,33.58,88,75,4.0,CA,2022-01-29 00:43:13
219,Oktyabrskiy,54.4815,53.471,-0.26,100,80,1.77,RU,2022-01-29 00:43:13
220,Axim,4.8699,-2.2405,78.31,83,61,3.85,GH,2022-01-29 00:43:14
221,Port Macquarie,-31.4333,152.9167,80.89,69,61,10.47,AU,2022-01-29 00:43:14
222,Nanortalik,60.1432,-45.2371,27.19,85,100,16.42,GL,2022-01-29 00:43:15
223,Ambatolampy,-19.3833,47.4167,56.97,88,56,1.34,MG,2022-01-29 00:43:15
224,Chokurdakh,70.6333,147.9167,-31.18,96,81,1.97,RU,2022-01-29 00:43:15
225,Sisimiut,66.9395,-53.6735,20.19,89,100,27.27,GL,2022-01-29 00:43:16
226,Boysun,38.2061,67.1986,29.61,79,32,9.95,UZ,2022-01-29 00:43:16
227,Lechinkay,43.5647,43.4328,19.02,73,10,6.71,RU,2022-01-29 00:43:16
228,Cayenne,4.9333,-52.3333,75.09,90,100,3.44,GF,2022-01-29 00:43:17
229,Pedernales,18.0384,-71.744,75.74,75,5,2.73,DO,2022-01-29 00:43:17
230,Santa Ines,-3.6667,-45.38,71.76,98,100,3.87,BR,2022-01-29 00:43:00
231,Tirat Karmel,32.7617,34.9719,46.96,84,54,3.94,IL,2022-01-29 00:43:18
232,Nakusp,50.2499,-117.8023,28.74,74,91,0.0,CA,2022-01-29 00:43:18
233,Rongcheng,30.634,117.8517,34.68,100,100,4.9,CN,2022-01-29 00:43:18
234,Inhambane,-23.865,35.3833,75.24,83,77,4.74,MZ,2022-01-29 00:44:19
235,Junin,-34.5838,-60.9433,65.03,58,0,7.99,AR,2022-01-29 00:40:07
236,Lebanon,36.2081,-86.2911,32.22,76,75,13.8,US,2022-01-29 00:40:05
237,Dingle,10.9995,122.6711,82.09,76,97,3.8,PH,2022-01-29 00:44:19
238,Kruisfontein,-34.0033,24.7314,63.88,83,100,1.81,ZA,2022-01-29 00:44:20
239,Mahendranagar,28.9167,80.3333,48.22,78,0,2.73,NP,2022-01-29 00:44:20
240,Kolondieba,11.0882,-6.8926,76.05,17,68,4.41,ML,2022-01-29 00:44:20
241,Pisco,-13.7,-76.2167,69.85,73,20,16.11,PE,2022-01-29 00:44:21
242,Anyama,5.4946,-4.0518,79.61,77,60,4.12,CI,2022-01-29 00:44:21
243,Jertih,5.7336,102.4897,71.47,75,100,1.92,MY,2022-01-29 00:44:21
244,Ostrovnoy,68.0531,39.5131,12.96,93,100,8.75,RU,2022-01-29 00:44:22
245,Xiaoshi,41.2971,124.1209,6.82,68,4,2.28,CN,2022-01-29 00:44:22
246,Kulhudhuffushi,6.6221,73.07,81.63,68,93,18.41,MV,2022-01-29 00:44:23
247,Valle De Allende,26.9333,-105.4,48.31,55,36,6.96,MX,2022-01-29 00:44:23
248,Persianovskiy,47.5137,40.1075,36.12,93,40,17.9,RU,2022-01-29 00:44:23
249,Coahuayana,18.7333,-103.6833,72.9,77,6,2.46,MX,2022-01-29 00:44:24
250,College,64.8569,-147.8028,8.55,47,75,12.66,US,2022-01-29 00:44:24
251,Goderich,43.7501,-81.7165,6.91,72,59,5.75,CA,2022-01-29 00:44:25
252,Kidal,18.4411,1.4078,63.1,19,1,11.5,ML,2022-01-29 00:44:25
253,East London,-33.0153,27.9116,66.96,78,0,10.63,ZA,2022-01-29 00:44:25
254,Prince Rupert,54.3161,-130.3201,46.49,71,100,13.8,CA,2022-01-29 00:43:33
255,Male,4.1748,73.5089,82.35,65,40,11.5,MV,2022-01-29 00:44:26
256,Avarua,-21.2078,-159.775,84.25,74,21,12.66,CK,2022-01-29 00:44:26
257,Tagusao,9.1924,117.8141,81.57,72,97,3.15,PH,2022-01-29 00:44:27
258,Hofn,64.2539,-15.2082,26.51,57,98,18.52,IS,2022-01-29 00:44:27
259,Vanimo,-2.6741,141.3028,82.0,77,100,2.48,PG,2022-01-29 00:44:27
260,Pangkalanbuun,-2.6833,111.6167,76.8,92,100,1.14,ID,2022-01-29 00:44:28
261,Solenzo,12.1833,-4.0833,74.62,17,3,6.71,BF,2022-01-29 00:44:28
262,Hlotse,-28.8718,28.045,58.12,86,94,3.31,LS,2022-01-29 00:44:28
263,Shetpe,44.1667,52.1167,27.21,76,72,11.01,KZ,2022-01-29 00:44:29
264,Pumiao,22.75,108.4833,48.6,77,100,7.43,CN,2022-01-29 00:44:29
265,Honningsvag,70.9821,25.9704,29.61,54,99,5.61,NO,2022-01-29 00:44:29
266,Nantucket,41.2835,-70.0995,33.96,92,100,13.91,US,2022-01-29 00:44:15
267,Las Cruces,32.3123,-106.7783,50.11,32,0,1.01,US,2022-01-29 00:43:56
268,Poum,-20.2333,164.0167,83.86,71,86,12.53,NC,2022-01-29 00:43:51
269,Hasaki,35.7333,140.8333,41.4,70,100,6.49,JP,2022-01-29 00:44:30
270,Abaran,38.2055,-1.3991,47.12,64,0,2.35,ES,2022-01-29 00:44:31
271,Airai,-8.9266,125.4092,69.26,69,100,4.54,TL,2022-01-29 00:44:31
272,Kendari,-3.945,122.4989,82.6,76,100,1.99,ID,2022-01-29 00:44:31
273,Waterloo,43.4668,-80.5164,5.63,51,75,6.91,CA,2022-01-29 00:43:24
274,Altamira,-3.2033,-52.2064,72.52,98,100,2.26,BR,2022-01-29 00:44:07
275,Bud,39.447,-86.1758,17.74,74,32,12.21,US,2022-01-29 00:40:01
276,Sedalia,38.7045,-93.2283,24.51,39,0,4.61,US,2022-01-29 00:44:32
277,Severo-Yeniseyskiy,60.3725,93.0408,-1.08,97,99,4.25,RU,2022-01-29 00:44:33
278,Teya,60.3778,92.6267,5.05,95,100,5.21,RU,2022-01-29 00:45:33
279,Kalemie,-5.9475,29.1947,70.9,78,100,4.27,CD,2022-01-29 00:45:33
280,Yulara,-25.2406,130.9889,84.04,45,86,17.27,AU,2022-01-29 00:45:34
281,Mount Gambier,-37.8333,140.7667,69.71,64,100,16.11,AU,2022-01-29 00:45:34
282,Meulaboh,4.1363,96.1285,78.66,86,52,2.51,ID,2022-01-29 00:45:34
283,Udachnyy,66.4167,112.4,-26.54,100,80,3.83,RU,2022-01-29 00:45:35
284,Batagay,67.6333,134.6333,-40.85,99,93,1.59,RU,2022-01-29 00:45:35
285,Siniscola,40.5719,9.6922,36.95,89,2,4.94,IT,2022-01-29 00:45:35
286,Dubbo,-32.25,148.6167,82.53,54,100,11.5,AU,2022-01-29 00:45:36
287,Nanzhang,31.7765,111.8386,34.3,88,100,3.09,CN,2022-01-29 00:45:36
288,Uige,-7.6087,15.0613,65.35,96,100,0.89,AO,2022-01-29 00:45:37
289,Manakara,-22.1333,48.0167,69.35,85,7,3.98,MG,2022-01-29 00:45:37
290,Opuwo,-18.0607,13.84,64.09,55,32,6.49,NA,2022-01-29 00:45:38
291,Imbituba,-28.24,-48.6703,71.82,81,89,6.46,BR,2022-01-29 00:45:38
292,San Patricio,28.017,-97.5169,56.53,45,0,7.49,US,2022-01-29 00:45:38
293,Anadyr,64.75,177.4833,-3.5,76,20,4.0,RU,2022-01-29 00:45:39
294,Arawa,-6.2132,155.5367,89.06,60,26,5.03,PG,2022-01-29 00:45:39
295,Taoudenni,22.6783,-3.9836,70.48,11,100,13.0,ML,2022-01-29 00:45:39
296,Sakakah,29.9697,40.2064,42.37,58,93,4.99,SA,2022-01-29 00:45:40
297,Muscat,23.6139,58.5922,62.62,53,0,3.8,OM,2022-01-29 00:45:40
298,Verkhniye Kigi,55.4083,58.6044,3.51,97,100,2.51,RU,2022-01-29 00:45:41
299,Moerai,-22.4333,-151.3333,80.44,76,8,13.62,PF,2022-01-29 00:45:41
300,Milkovo,54.7167,158.6167,23.32,93,100,0.31,RU,2022-01-29 00:45:42
301,Yaan,7.3833,8.5667,80.15,20,99,8.57,NG,2022-01-29 00:45:42
302,Kropotkin,45.4375,40.5756,32.23,89,100,10.83,RU,2022-01-29 00:45:42
303,Alice Springs,-23.7,133.8833,78.35,89,100,10.36,AU,2022-01-29 00:45:32
304,Visnes,59.3556,5.2242,46.45,100,100,24.16,NO,2022-01-29 00:42:27
305,Hvide Sande,56.0045,8.1294,43.38,96,100,25.7,DK,2022-01-29 00:45:43
306,Vila Velha,-20.3297,-40.2925,80.55,86,0,7.0,BR,2022-01-29 00:45:44
307,Quelimane,-17.8786,36.8883,78.75,94,75,0.0,MZ,2022-01-29 00:45:44
308,Lubao,14.9167,120.55,82.42,73,14,2.82,PH,2022-01-29 00:45:44
309,Balakhninskiy,58.0106,114.2769,-29.4,100,100,1.63,RU,2022-01-29 00:45:45
310,Kuyanovo,55.8014,54.5372,9.73,93,97,5.37,RU,2022-01-29 00:45:45
311,Mayor Pablo Lagerenza,-19.9309,-60.7718,76.06,73,22,2.48,PY,2022-01-29 00:45:45
312,Leningradskiy,69.3833,178.4167,-11.27,94,18,2.53,RU,2022-01-29 00:45:46
